Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Needs Reorder,Expiring Soon,High Stockout Risk,Low Warehouse Capacity,Alert
4418,98,935,19,18,114,2024-05-16,3515,12,False,True,True,False,True
1050,6,485,5,2,21,2024-02-11,4133,7,False,True,False,False,True
8625,12,110,22,4,121,2024-02-25,3147,4,True,True,False,False,True
9546,95,149,5,0,48,2024-12-12,2281,14,False,True,False,False,True
9914,96,364,10,1,137,2024-06-28,2560,7,False,True,False,False,True
7432,6,751,16,13,26,2024-02-19,1429,11,False,True,True,False,True
1701,17,549,6,6,143,2024-05-22,2556,9,False,True,False,False,True
1961,97,578,9,16,131,2024-02-02,2400,3,False,True,True,False,True
9050,91,699,16,16,127,2024-11-11,4461,10,False,True,True,False,True
9896,52,212,9,10,157,2024-05-31,4183,13,False,True,False,False,True
2113,71,853,26,4,63,2024-06-09,1236,10,False,True,False,False,True
7005,85,715,15,5,154,2024-05-03,2534,9,False,True,False,False,True
1424,62,759,21,8,106,2024-10-27,2905,8,False,True,False,False,True
7339,56,506,27,14,67,2024-04-25,3865,2,False,True,True,False,True
9544,98,790,5,11,177,2024-03-10,3783,1,False,True,True,False,True
1961,20,467,7,0,135,2024-06-12,4503,9,False,True,False,False,True
2305,1,356,5,5,35,2024-09-18,3337,14,False,True,False,False,True
1474,88,234,3,18,182,2024-10-24,4538,9,False,True,True,False,True
8845,71,737,24,14,189,2024-01-04,3081,5,False,True,True,False,True
3564,78,957,22,14,191,2024-06-17,3881,1,False,True,True,False,True
8188,97,833,29,17,35,2024-08-09,1928,4,False,True,True,False,True
8041,22,432,26,14,191,2024-11-09,2104,1,False,True,True,False,True
2238,70,874,12,17,132,2024-07-09,2351,7,False,True,True,False,True
8964,42,528,9,17,144,2024-03-08,3381,4,False,True,True,False,True
5106,45,309,12,5,144,2024-01-29,2920,12,False,True,False,False,True
1119,30,742,22,15,167,2024-11-25,3899,6,False,True,True,False,True
7841,11,335,11,12,148,2024-06-28,2168,4,False,True,True,False,True
2783,36,724,29,6,75,2024-09-07,4185,3,False,True,False,False,True
9221,46,956,25,10,156,2024-04-06,2797,2,False,True,False,False,True
3507,38,241,8,13,78,2024-07-01,2211,4,False,True,True,False,True
8506,49,206,2,5,144,2024-10-28,3790,3,False,True,False,False,True
5270,10,929,10,19,27,2024-03-01,1099,4,False,True,True,False,True
2465,13,776,4,17,61,2024-06-01,2661,6,False,True,True,False,True
7430,34,521,26,7,104,2024-03-01,4739,1,False,True,False,False,True
3606,1,478,20,16,145,2024-12-14,4562,1,False,True,True,False,True
5031,53,469,24,18,91,2024-01-07,2396,8,False,True,True,False,True
4796,95,15,8,9,151,2024-07-07,3585,12,True,True,False,False,True
5752,47,734,3,2,62,2024-07-19,1442,9,False,True,False,False,True
9560,80,838,6,5,180,2024-08-31,2335,13,False,True,False,False,True
2587,14,669,5,18,110,2024-07-04,1187,13,False,True,True,False,True
5540,20,73,9,1,169,2024-02-23,2964,6,True,True,False,False,True
9316,58,451,19,0,72,2024-05-24,3025,10,False,True,False,False,True
7021,67,519,4,17,178,2024-10-23,1946,8,False,True,True,False,True
1005,19,36,16,8,99,2024-06-17,3574,5,True,True,False,False,True
1578,1,95,27,17,156,2024-11-15,3371,8,True,True,True,False,True
5636,97,932,20,15,61,2024-10-06,1021,11,False,True,True,False,True
3492,23,803,29,6,66,2024-12-02,2141,3,False,True,False,False,True
6022,8,879,1,16,50,2024-06-14,1289,5,False,True,True,False,True
8616,32,304,2,14,100,2024-10-03,1020,7,False,True,True,False,True
2404,69,214,28,19,123,2024-06-08,1491,3,False,True,True,False,True
1209,19,224,21,14,142,2024-11-25,1034,11,False,True,True,False,True
9756,17,26,27,11,182,2024-03-11,1096,13,True,True,True,False,True
3131,8,981,23,0,185,2024-11-01,2252,9,False,True,False,False,True
9299,7,745,21,8,153,2024-09-11,1539,2,False,True,False,False,True
6083,3,574,10,6,167,2024-06-04,1689,2,False,True,False,False,True
7936,87,561,10,9,36,2024-02-28,1825,8,False,True,False,False,True
3094,8,421,14,14,83,2024-09-02,4656,8,False,True,True,False,True
4755,44,21,10,7,34,2024-06-12,2426,5,True,True,False,False,True
6370,20,924,4,4,84,2024-08-29,4656,13,False,True,False,False,True
3977,21,581,25,15,168,2024-05-05,1546,5,False,True,True,False,True
2249,11,607,11,19,131,2024-06-04,3475,14,False,True,True,False,True
6554,66,940,8,14,139,2024-07-14,2663,6,False,True,True,False,True
7902,45,49,1,16,37,2024-12-26,3687,13,False,True,True,False,True
4333,81,538,7,16,142,2024-10-15,4403,2,False,True,True,False,True
7207,83,26,18,5,45,2024-11-30,3310,5,True,True,False,False,True
6198,88,69,28,17,16,2024-07-13,2891,7,False,True,True,False,True
2935,36,272,16,19,10,2024-04-09,4952,11,False,True,True,False,True
3317,2,308,2,8,189,2024-06-07,3926,10,False,True,False,False,True
8878,14,573,16,7,24,2024-07-29,3633,9,False,True,False,False,True
6372,79,974,4,19,185,2024-08-12,2699,5,False,True,True,False,True
2837,14,643,28,19,198,2024-02-10,2894,11,False,True,True,False,True
7697,45,582,1,9,139,2024-03-27,3798,11,False,True,False,False,True
7820,98,870,14,3,107,2024-08-13,3871,4,False,True,False,False,True
2203,78,498,22,10,156,2024-09-05,2155,3,False,True,False,False,True
6912,2,693,19,0,87,2024-07-28,4469,12,False,True,False,False,True
7838,81,684,4,14,142,2024-01-05,1454,14,False,True,True,False,True
9193,87,181,19,14,46,2024-11-26,2577,5,False,True,True,False,True
4553,77,988,22,9,90,2024-07-01,3398,8,False,True,False,False,True
4744,36,635,27,14,188,2024-04-28,4034,11,False,True,True,False,True
6717,34,883,14,0,159,2024-12-04,2789,4,False,True,False,False,True
7829,67,860,11,4,117,2024-02-25,2886,6,False,True,False,False,True
7719,27,311,1,19,119,2024-10-30,2008,4,False,True,True,False,True
1065,74,739,11,10,151,2024-11-19,2834,8,False,True,False,False,True
1265,19,971,23,1,42,2024-11-17,2869,9,False,True,False,False,True
1089,51,247,19,1,119,2024-01-12,1736,7,False,True,False,False,True
4634,40,820,25,19,163,2024-01-16,2694,8,False,True,True,False,True
3968,14,146,20,7,36,2024-09-09,3017,12,False,True,False,False,True
2801,41,443,5,6,79,2024-05-15,1544,2,False,True,False,False,True
4492,81,414,24,1,167,2024-08-25,2026,3,False,True,False,False,True
4854,47,539,21,4,51,2024-09-27,3598,10,False,True,False,False,True
1606,12,638,17,7,91,2024-10-13,3029,10,False,True,False,False,True
6969,63,998,21,6,155,2024-08-27,3792,9,False,True,False,False,True
6020,40,555,19,14,62,2024-03-10,3388,12,False,True,True,False,True
6744,54,724,3,3,174,2024-11-09,1731,10,False,True,False,False,True
8284,63,828,28,10,69,2024-10-18,3178,12,False,True,False,False,True
4525,51,989,17,15,63,2024-05-14,4416,13,False,True,True,False,True
1165,72,68,18,6,181,2024-05-09,1376,6,True,True,False,False,True
6316,95,703,19,17,191,2024-11-08,3229,11,False,True,True,False,True
2738,68,51,25,18,51,2024-02-21,2342,11,False,True,True,False,True
6362,51,669,4,15,35,2024-03-23,3936,3,False,True,True,False,True
2540,78,710,10,5,167,2024-05-17,3069,11,False,True,False,False,True
6557,45,388,8,4,197,2024-01-31,3831,14,False,True,False,False,True
8318,91,171,2,12,112,2024-05-03,3740,9,False,True,True,False,True
3680,9,461,11,4,145,2024-09-19,4267,4,False,True,False,False,True
7056,81,210,2,4,139,2024-04-05,4297,2,False,True,False,False,True
8544,25,443,9,18,43,2024-05-25,4783,4,False,True,True,False,True
8753,19,170,21,3,85,2024-01-03,1019,6,False,True,False,False,True
7683,58,711,29,12,169,2024-12-27,2126,6,False,True,True,False,True
4426,43,153,18,14,149,2024-08-21,3944,1,False,True,True,False,True
6770,82,740,17,17,169,2024-10-19,2199,10,False,True,True,False,True
8437,65,439,24,7,67,2024-05-14,3263,8,False,True,False,False,True
4932,19,681,6,18,28,2024-10-22,2283,2,False,True,True,False,True
8218,92,707,29,16,69,2024-11-26,3780,1,False,True,True,False,True
8703,34,83,26,16,121,2024-04-01,4608,11,True,True,True,False,True
1576,50,140,1,6,52,2024-08-11,4907,2,False,True,False,False,True
9758,24,367,24,14,96,2024-10-11,4210,14,False,True,True,False,True
8613,11,691,13,11,91,2024-08-10,1987,14,False,True,True,False,True
9773,15,304,7,2,138,2024-03-30,1444,3,False,True,False,False,True
2061,54,358,1,16,69,2024-06-12,3841,7,False,True,True,False,True
1178,59,161,8,0,153,2024-08-13,2980,10,False,True,False,False,True
4489,20,235,19,0,190,2024-09-02,4471,1,False,True,False,False,True
5244,18,799,19,0,65,2024-09-08,4593,9,False,True,False,False,True
8272,48,906,25,17,69,2024-05-26,3047,3,False,True,True,False,True
6526,17,469,27,12,33,2024-12-12,4910,14,False,True,True,False,True
3407,38,764,22,15,188,2024-03-01,3466,13,False,True,True,False,True
5305,67,684,25,0,47,2024-12-02,4300,9,False,True,False,False,True
5171,53,863,25,18,14,2024-05-23,4179,13,False,True,True,False,True
2099,2,700,9,4,130,2024-10-30,1876,12,False,True,False,False,True
5994,81,829,25,8,79,2024-12-11,3403,2,False,True,False,False,True
8019,81,420,2,11,155,2024-04-16,2378,14,False,True,True,False,True
5784,68,50,20,8,24,2024-11-17,1046,12,False,True,False,False,True
2482,91,40,18,1,105,2024-04-25,2461,3,True,True,False,False,True
7428,80,28,5,0,32,2024-06-03,3476,8,True,True,False,False,True
4370,5,272,17,3,114,2024-06-02,3087,8,False,True,False,False,True
2119,71,813,21,3,34,2024-04-18,3968,9,False,True,False,False,True
8885,74,553,2,5,75,2024-02-09,1793,3,False,True,False,False,True
4836,22,639,2,0,46,2024-04-09,2107,2,False,True,False,False,True
3074,36,906,8,19,156,2024-01-18,4107,14,False,True,True,False,True
4211,34,492,24,15,14,2024-05-18,4149,2,False,True,True,False,True
3338,16,499,7,19,68,2024-01-09,4232,4,False,True,True,False,True
2845,12,291,24,16,51,2024-02-15,4123,14,False,True,True,False,True
1859,18,830,11,19,30,2024-01-06,1183,6,False,True,True,False,True
9800,41,747,19,1,190,2024-10-22,4607,1,False,True,False,False,True
9031,51,862,25,16,25,2024-07-15,1742,3,False,True,True,False,True
3432,29,405,5,16,107,2024-08-19,2163,5,False,True,True,False,True
6425,33,639,3,12,123,2024-05-02,1893,2,False,True,True,False,True
8085,82,21,15,12,162,2024-02-24,3207,4,True,True,True,False,True
4426,20,472,27,7,149,2024-04-14,4271,4,False,True,False,False,True
9360,84,587,12,17,29,2024-12-26,2020,12,False,True,True,False,True
9508,50,701,13,4,118,2024-05-29,1585,3,False,True,False,False,True
5286,28,666,27,14,137,2024-02-26,3775,9,False,True,True,False,True
2806,49,252,22,19,72,2024-07-23,3057,3,False,True,True,False,True
3823,51,548,27,13,172,2024-08-07,1411,13,False,True,True,False,True
2775,9,994,25,16,58,2024-11-13,4377,8,False,True,True,False,True
5731,87,656,8,2,185,2024-10-27,3134,11,False,True,False,False,True
4062,30,298,20,4,181,2024-04-23,4450,4,False,True,False,False,True
5320,96,806,2,12,72,2024-08-25,3328,5,False,True,True,False,True
6883,24,587,17,17,105,2024-06-10,4447,11,False,True,True,False,True
3543,20,238,1,5,109,2024-04-22,2559,14,False,True,False,False,True
3557,71,732,19,14,143,2024-09-06,1306,10,False,True,True,False,True
5097,4,44,15,11,76,2024-08-12,1132,6,True,True,True,False,True
4461,79,822,16,12,24,2024-02-14,2333,7,False,True,True,False,True
3403,92,539,29,10,185,2024-01-04,2237,14,False,True,False,False,True
1795,24,816,4,12,180,2024-04-06,1392,13,False,True,True,False,True
5146,26,373,17,10,39,2024-04-21,2886,5,False,True,False,False,True
2135,6,49,26,18,198,2024-11-07,1130,8,True,True,True,False,True
6258,11,513,3,17,125,2024-03-12,1435,3,False,True,True,False,True
9976,42,831,16,12,161,2024-01-15,4264,11,False,True,True,False,True
8176,69,427,5,10,83,2024-08-20,1943,2,False,True,False,False,True
4665,94,436,22,12,78,2024-05-14,2968,13,False,True,True,False,True
3030,15,745,7,10,27,2024-12-15,3902,5,False,True,False,False,True
5891,38,57,4,8,31,2024-03-22,4174,14,False,True,False,False,True
7105,89,161,21,15,182,2024-11-24,2829,2,True,True,True,False,True
6924,52,472,7,16,130,2024-09-28,3523,10,False,True,True,False,True
2592,86,748,16,11,39,2024-08-24,2518,12,False,True,True,False,True
9169,25,406,16,5,186,2024-06-22,3937,12,False,True,False,False,True
6342,57,183,3,16,65,2024-06-05,4659,12,False,True,True,False,True
8302,84,936,11,5,193,2024-02-09,2177,5,False,True,False,False,True
9956,56,14,12,17,131,2024-05-23,3359,14,True,True,True,False,True
8636,39,179,7,1,183,2024-08-09,2779,3,True,True,False,False,True
1774,85,856,17,2,128,2024-11-24,4296,10,False,True,False,False,True
8941,89,10,17,4,52,2024-05-07,4030,5,True,True,False,False,True
4746,35,487,27,19,139,2024-03-01,1269,7,False,True,True,False,True
8120,2,691,1,5,37,2024-08-10,1542,12,False,True,False,False,True
6500,74,163,29,11,118,2024-11-17,4388,11,False,True,True,False,True
4595,61,28,18,6,67,2024-12-05,4832,4,True,True,False,False,True
3026,32,364,29,12,59,2024-08-15,3275,11,False,True,True,False,True
9484,13,269,15,8,89,2024-05-21,3556,9,False,True,False,False,True
5723,61,795,9,12,175,2024-01-28,4272,11,False,True,True,False,True
6518,27,934,15,16,65,2024-03-23,4008,13,False,True,True,False,True
7340,86,177,23,14,168,2024-05-09,2227,8,False,True,True,False,True
8715,7,135,24,1,132,2024-02-10,2091,13,False,True,False,False,True
9086,26,439,7,19,127,2024-10-06,3519,1,False,True,True,False,True
5520,33,320,2,9,56,2024-05-08,4001,12,False,True,False,False,True
7412,58,411,10,16,180,2024-04-22,3538,14,False,True,True,False,True
8842,23,25,29,3,52,2024-03-02,3779,2,True,True,False,False,True
9051,61,211,8,19,124,2024-10-18,3887,8,False,True,True,False,True
4895,87,897,27,19,186,2024-10-16,3337,4,False,True,True,False,True
9072,49,281,10,0,116,2024-10-07,4461,6,False,True,False,False,True
1716,54,974,1,10,189,2024-06-02,3229,6,False,True,False,False,True
7571,96,20,9,7,154,2024-12-16,1629,1,True,True,False,False,True
2538,6,931,11,2,167,2024-07-07,3278,12,False,True,False,False,True
7318,25,227,28,11,18,2024-10-21,2485,14,False,True,True,False,True
3588,19,242,10,6,69,2024-06-01,1519,8,False,True,False,False,True
4653,82,478,26,0,189,2024-07-07,3276,6,False,True,False,False,True
7368,24,209,25,0,73,2024-04-29,4250,4,False,True,False,False,True
1338,81,574,2,15,142,2024-06-21,1248,4,False,True,True,False,True
7262,15,201,25,15,95,2024-03-08,2755,9,False,True,True,False,True
7039,14,257,13,0,171,2024-03-06,4166,11,False,True,False,False,True
3437,12,926,11,7,53,2024-08-22,4855,6,False,True,False,False,True
9829,68,941,2,10,183,2024-12-09,2276,14,False,True,False,False,True
9141,39,910,14,13,169,2024-12-19,3395,8,False,True,True,False,True
9156,50,889,13,10,167,2024-06-03,1743,10,False,True,False,False,True
3395,75,229,1,12,79,2024-05-15,1035,10,False,True,True,False,True
5690,46,879,29,4,194,2024-10-09,2619,13,False,True,False,False,True
1049,15,936,10,1,66,2024-12-21,3254,6,False,True,False,False,True
3448,37,502,15,6,31,2024-11-22,2174,9,False,True,False,False,True
8529,59,700,7,19,125,2024-06-27,1350,9,False,True,True,False,True
7229,99,350,8,2,157,2024-05-08,2760,14,False,True,False,False,True
8394,57,74,10,18,115,2024-11-04,4289,3,True,True,True,False,True
9434,92,941,12,5,100,2024-01-01,4841,11,False,True,False,False,True
8763,23,621,5,6,144,2024-11-28,1075,2,False,True,False,False,True
2579,13,133,14,13,31,2024-06-06,2474,4,False,True,True,False,True
7892,24,192,6,6,56,2024-11-22,4155,8,False,True,False,False,True
8107,27,277,10,13,170,2024-04-20,1863,14,False,True,True,False,True
8208,42,134,9,11,128,2024-02-05,2647,5,False,True,True,False,True
7950,75,429,4,16,80,2024-03-28,3028,8,False,True,True,False,True
8763,48,858,14,10,110,2024-12-24,4638,3,False,True,False,False,True
3112,89,846,22,14,134,2024-04-23,2481,2,False,True,True,False,True
8300,24,747,22,5,145,2024-05-21,1667,7,False,True,False,False,True
4510,19,115,9,1,25,2024-01-08,3023,14,False,True,False,False,True
4549,18,337,11,3,98,2024-07-01,1779,7,False,True,False,False,True
6222,4,824,2,16,12,2024-12-28,3443,11,False,True,True,False,True
3285,99,239,29,9,22,2024-12-25,1674,7,False,True,False,False,True
4702,88,439,2,5,129,2024-11-20,3143,7,False,True,False,False,True
6742,99,307,16,0,12,2024-04-18,1404,1,False,True,False,False,True
6684,67,766,21,15,195,2024-10-18,4202,2,False,True,True,False,True
1963,42,795,3,7,22,2024-11-13,2362,10,False,True,False,False,True
3751,52,189,14,14,92,2024-11-17,2680,8,False,True,True,False,True
1979,41,456,27,8,84,2024-04-13,1642,14,False,True,False,False,True
7225,75,668,12,13,60,2024-08-17,2606,8,False,True,True,False,True
8256,95,760,27,3,78,2024-09-28,4479,3,False,True,False,False,True
5667,55,658,11,10,17,2024-06-25,1073,10,False,True,False,False,True
8111,40,106,16,3,17,2024-10-01,3527,7,False,True,False,False,True
3271,30,248,1,3,127,2024-10-22,2147,3,False,True,False,False,True
5403,7,72,6,12,84,2024-01-19,2130,9,True,True,True,False,True
1742,91,79,25,4,88,2024-08-31,1963,12,True,True,False,False,True
7528,4,21,4,14,48,2024-12-15,4772,11,True,True,True,False,True
2160,49,385,28,19,165,2024-09-04,3569,14,False,True,True,False,True
7900,42,848,10,12,126,2024-07-26,4357,6,False,True,True,False,True
3121,21,968,10,17,124,2024-06-06,2148,6,False,True,True,False,True
5312,43,291,22,11,44,2024-09-29,4151,6,False,True,True,False,True
1726,87,992,4,16,157,2024-05-14,2787,2,False,True,True,False,True
7316,39,756,4,3,187,2024-12-15,1743,6,False,True,False,False,True
7327,42,447,26,17,196,2024-06-22,2028,13,False,True,True,False,True
3101,81,957,21,18,80,2024-03-07,3990,6,False,True,True,False,True
9813,14,985,16,15,92,2024-09-29,1142,12,False,True,True,False,True
6583,94,184,3,8,81,2024-04-30,1613,3,False,True,False,False,True
2937,85,360,2,19,62,2024-02-05,3752,6,False,True,True,False,True
9808,84,542,14,0,176,2024-03-21,2486,2,False,True,False,False,True
3563,52,632,10,5,140,2024-04-20,1145,5,False,True,False,False,True
2537,18,766,19,12,86,2024-06-03,2639,14,False,True,True,False,True
8626,6,865,29,1,81,2024-12-13,4248,3,False,True,False,False,True
1710,75,663,13,15,46,2024-10-06,1332,5,False,True,True,False,True
9142,78,723,29,8,28,2024-12-26,3920,5,False,True,False,False,True
7411,85,527,28,8,70,2024-02-19,1271,7,False,True,False,False,True
4558,63,122,14,1,158,2024-09-21,1383,13,True,True,False,False,True
1856,61,310,20,8,32,2024-10-15,1808,2,False,True,False,False,True
8977,36,16,22,17,62,2024-04-06,4609,13,True,True,True,False,True
7467,1,406,14,9,79,2024-05-05,4549,14,False,True,False,False,True
1779,24,921,6,10,138,2024-02-10,4614,11,False,True,False,False,True
3845,56,274,5,4,60,2024-02-14,4115,2,False,True,False,False,True
4598,46,196,16,14,101,2024-06-02,4192,5,False,True,True,False,True
6137,83,321,6,3,79,2024-12-09,1403,11,False,True,False,False,True
3391,77,2,15,4,196,2024-06-01,3983,13,True,True,False,False,True
4890,83,251,9,16,155,2024-04-06,1841,6,False,True,True,False,True
8387,3,441,4,8,178,2024-11-26,3076,13,False,True,False,False,True
4200,98,84,14,4,105,2024-02-20,1942,11,True,True,False,False,True
5089,70,382,1,12,50,2024-03-23,2324,8,False,True,True,False,True
5247,64,977,17,18,196,2024-03-18,3586,2,False,True,True,False,True
3654,40,39,23,12,78,2024-08-02,3687,13,True,True,True,False,True
4786,51,587,11,7,195,2024-01-15,2942,11,False,True,False,False,True
5400,75,794,20,8,169,2024-10-23,4868,5,False,True,False,False,True
4849,99,909,10,2,158,2024-07-20,4480,14,False,True,False,False,True
2874,23,541,12,16,142,2024-10-10,1033,5,False,True,True,False,True
2129,6,801,3,5,57,2024-03-18,1955,10,False,True,False,False,True
9863,97,406,19,2,65,2024-09-10,1075,8,False,True,False,False,True
1884,1,882,27,8,125,2024-08-25,4493,4,False,True,False,False,True
3670,2,461,12,8,165,2024-11-29,1558,12,False,True,False,False,True
6238,28,854,2,0,195,2024-12-18,3934,11,False,True,False,False,True
4444,81,851,11,4,160,2024-11-27,2177,12,False,True,False,False,True
2393,38,990,17,5,156,2024-11-22,3904,4,False,True,False,False,True
3397,75,230,3,12,144,2024-07-26,1368,11,False,True,True,False,True
6467,87,754,23,17,127,2024-10-11,1162,6,False,True,True,False,True
7900,97,109,27,0,119,2024-04-10,1742,10,True,True,False,False,True
9012,89,329,23,14,189,2024-08-08,3884,5,False,True,True,False,True
7540,5,876,6,8,79,2024-03-15,1097,9,False,True,False,False,True
5935,6,753,18,1,13,2024-01-19,4782,9,False,True,False,False,True
9139,98,850,28,15,101,2024-05-28,4691,12,False,True,True,False,True
3756,46,760,27,19,97,2024-06-20,4154,11,False,True,True,False,True
3536,80,86,7,2,92,2024-10-11,3274,8,True,True,False,False,True
9504,12,707,21,18,113,2024-05-03,4726,3,False,True,True,False,True
9021,17,13,5,6,65,2024-08-18,1597,4,True,True,False,False,True
7883,25,553,23,10,39,2024-04-20,1984,7,False,True,False,False,True
4831,35,32,9,0,149,2024-02-26,3131,4,True,True,False,False,True
6580,48,64,1,7,123,2024-04-01,4584,7,True,True,False,False,True
6803,97,735,7,3,180,2024-06-18,2072,7,False,True,False,False,True
4190,57,266,13,1,72,2024-09-26,2023,11,False,True,False,False,True
3633,35,506,21,15,98,2024-12-22,4606,4,False,True,True,False,True
5491,70,218,3,6,79,2024-08-04,2458,11,False,True,False,False,True
6755,76,818,18,16,184,2024-12-14,1034,12,False,True,True,False,True
6845,97,387,15,8,170,2024-08-22,2571,9,False,True,False,False,True
1273,16,217,4,15,84,2024-08-19,4344,7,False,True,True,False,True
4729,56,386,23,13,64,2024-08-30,4265,8,False,True,True,False,True
2948,8,480,25,0,84,2024-07-11,1299,14,False,True,False,False,True
5821,68,343,13,12,104,2024-04-27,1170,5,False,True,True,False,True
9691,64,527,7,14,56,2024-06-30,2611,11,False,True,True,False,True
9636,53,929,27,16,39,2024-08-03,2212,8,False,True,True,False,True
1206,75,686,14,1,182,2024-06-02,2787,7,False,True,False,False,True
9066,75,761,12,10,85,2024-12-17,1267,10,False,True,False,False,True
5070,9,259,13,17,148,2024-09-24,2450,10,False,True,True,False,True
9707,75,597,5,9,174,2024-01-31,3335,13,False,True,False,False,True
4422,35,815,8,11,97,2024-09-15,4544,10,False,True,True,False,True
8691,51,959,28,5,120,2024-05-25,3431,4,False,True,False,False,True
6181,24,821,12,7,129,2024-05-17,3758,1,False,True,False,False,True
7569,29,530,20,0,25,2024-10-10,2053,8,False,True,False,False,True
6852,62,861,11,17,152,2024-11-24,4091,6,False,True,True,False,True
7707,29,142,20,19,142,2024-01-17,4285,2,False,True,True,False,True
5133,70,234,3,1,139,2024-11-05,2238,1,False,True,False,False,True
8508,37,193,6,19,82,2024-05-13,4429,9,False,True,True,False,True
4449,98,18,8,15,76,2024-05-14,1167,7,True,True,True,False,True
3180,50,736,23,10,172,2024-03-31,2292,5,False,True,False,False,True
9129,5,861,13,18,198,2024-06-03,4995,9,False,True,True,False,True
1047,10,36,12,19,176,2024-08-14,3296,3,True,True,True,False,True
4894,96,678,3,19,116,2024-09-19,2618,13,False,True,True,False,True
6311,98,949,25,0,75,2024-11-15,1421,6,False,True,False,False,True
9473,23,839,5,13,173,2024-04-01,2070,6,False,True,True,False,True
2378,89,198,10,5,92,2024-05-13,3741,5,False,True,False,False,True
4301,99,947,27,13,43,2024-12-13,3884,10,False,True,True,False,True
9385,51,609,6,7,53,2024-06-10,3792,14,False,True,False,False,True
4950,46,342,11,7,11,2024-05-14,2814,13,False,True,False,False,True
5779,76,979,15,11,49,2024-10-19,4940,14,False,True,True,False,True
7684,57,231,17,5,23,2024-10-25,3861,9,False,True,False,False,True
4236,76,178,6,7,46,2024-09-29,4258,11,False,True,False,False,True
6048,33,751,12,3,174,2024-09-15,2529,2,False,True,False,False,True
9152,81,196,11,7,29,2024-07-25,1827,7,False,True,False,False,True
4094,97,448,9,2,40,2024-06-17,3282,14,False,True,False,False,True
3502,36,635,5,17,45,2024-12-18,2246,3,False,True,True,False,True
6094,67,956,10,12,22,2024-06-03,1807,5,False,True,True,False,True
8002,41,334,23,4,184,2024-08-23,1556,2,False,True,False,False,True
4334,73,396,10,4,68,2024-08-06,1118,1,False,True,False,False,True
7281,42,169,7,18,159,2024-12-09,3648,13,False,True,True,False,True
4211,67,167,9,10,15,2024-04-08,4897,2,False,True,False,False,True
2563,9,663,26,6,142,2024-03-17,3321,10,False,True,False,False,True
6258,83,148,6,5,20,2024-01-22,3854,12,False,True,False,False,True
7332,76,707,3,1,144,2024-05-05,4149,1,False,True,False,False,True
7940,87,217,16,14,172,2024-04-20,3411,11,False,True,True,False,True
7588,92,109,6,3,10,2024-07-09,1355,2,False,True,False,False,True
8586,7,529,25,17,41,2024-04-12,2433,8,False,True,True,False,True
9774,29,39,17,17,40,2024-07-20,4669,7,True,True,True,False,True
1044,92,546,11,3,125,2024-01-09,3212,4,False,True,False,False,True
7078,13,392,23,4,149,2024-07-15,3539,14,False,True,False,False,True
1454,23,309,29,7,144,2024-07-31,3640,4,False,True,False,False,True
8377,88,728,11,18,91,2024-09-15,4254,3,False,True,True,False,True
3295,52,409,15,12,133,2024-11-29,4547,8,False,True,True,False,True
6059,51,787,23,16,127,2024-01-15,2087,14,False,True,True,False,True
8919,21,682,28,3,84,2024-10-31,1715,10,False,True,False,False,True
2505,98,486,5,12,52,2024-04-17,4713,8,False,True,True,False,True
9354,52,738,6,8,130,2024-10-21,1334,12,False,True,False,False,True
7735,7,795,22,4,94,2024-07-17,3520,2,False,True,False,False,True
4664,34,467,14,11,72,2024-06-22,4970,7,False,True,True,False,True
6182,94,359,29,16,47,2024-01-02,4455,14,False,True,True,False,True
7933,8,744,27,6,64,2024-08-21,2096,9,False,True,False,False,True
3106,33,613,21,19,75,2024-08-18,1939,5,False,True,True,False,True
9126,93,807,17,7,100,2024-02-03,1944,2,False,True,False,False,True
6382,81,675,5,5,32,2024-06-17,4059,6,False,True,False,False,True
7109,38,419,24,10,121,2024-07-02,4274,6,False,True,False,False,True
5952,4,212,25,0,31,2024-05-13,2218,13,False,True,False,False,True
3750,86,321,19,6,195,2024-09-27,4658,4,False,True,False,False,True
7671,24,688,13,9,10,2024-11-12,4464,9,False,True,False,False,True
7224,66,772,3,3,19,2024-03-05,4023,14,False,True,False,False,True
2425,84,363,10,11,55,2024-03-29,2728,5,False,True,True,False,True
9358,56,265,12,9,117,2024-10-30,3718,11,False,True,False,False,True
6195,94,143,6,13,64,2024-02-28,3462,12,False,True,True,False,True
3739,42,194,25,5,90,2024-06-03,3828,2,False,True,False,False,True
4930,10,284,2,5,53,2024-08-05,4694,13,False,True,False,False,True
9124,78,580,13,1,115,2024-11-15,2635,9,False,True,False,False,True
7953,69,113,2,7,82,2024-05-20,2022,11,False,True,False,False,True
5629,3,514,21,12,189,2024-01-27,4166,7,False,True,True,False,True
3898,33,938,25,1,83,2024-10-16,1792,2,False,True,False,False,True
5853,11,615,8,0,67,2024-06-22,4057,4,False,True,False,False,True
4614,19,269,12,14,22,2024-10-07,3461,6,False,True,True,False,True
3593,56,641,22,3,77,2024-03-13,3429,8,False,True,False,False,True
1022,95,394,12,17,71,2024-11-08,4514,9,False,True,True,False,True
7259,26,672,21,16,177,2024-07-29,2353,1,False,True,True,False,True
2462,71,933,23,8,131,2024-07-27,3971,5,False,True,False,False,True
